types,counts,probs,total_unique
not faithfully,2,8.088118432700586e-07,881836
faithfully gay,1,4.044059216350293e-07,881836
gay frantz,1,4.044059216350293e-07,881836
is definitely,111,4.488905730148825e-05,881836
definitely more,7,2.8308414514452054e-06,881836
more heterosexual,1,4.044059216350293e-07,881836
heterosexual and,2,8.088118432700586e-07,881836
and refined,2,8.088118432700586e-07,881836
refined than,1,4.044059216350293e-07,881836
than his,38,1.5367425022131114e-05,881836
his trademark,23,9.301336197605674e-06,881836
trademark of,4,1.6176236865401173e-06,881836
of disturbing,2,8.088118432700586e-07,881836
disturbing gay,1,4.044059216350293e-07,881836
gay fantasia,1,4.044059216350293e-07,881836
fantasia but,1,4.044059216350293e-07,881836
but at,175,7.077103628613012e-05,881836
at the,2434,0.0009843240132596613,881836
the same,1144,0.00046264037435047353,881836
same time,190,7.683712511065557e-05,881836
time it,140,5.661682902890411e-05,881836
it also,222,8.97781146029765e-05,881836
also feels,12,4.8528710596203516e-06,881836
feels like,491,0.0001985633075227994,881836
like someone,23,9.301336197605674e-06,881836
someone else's,4,1.6176236865401173e-06,881836
else's underwhelming,1,4.044059216350293e-07,881836
underwhelming melodrama,2,8.088118432700586e-07,881836
melodrama the,6,2.4264355298101758e-06,881836
the grimmest,1,4.044059216350293e-07,881836
grimmest output,1,4.044059216350293e-07,881836
output of,2,8.088118432700586e-07,881836
of ozon's,1,4.044059216350293e-07,881836
ozon's career,1,4.044059216350293e-07,881836
career frantz,1,4.044059216350293e-07,881836
frantz examines,1,4.044059216350293e-07,881836
examines guilt,1,4.044059216350293e-07,881836
guilt and,13,5.257276981255381e-06,881836
and human,36,1.4558613178861055e-05,881836
human connection,9,3.6396532947152637e-06,881836
connection in,2,8.088118432700586e-07,881836
of wwi,15,6.0660888245254395e-06,881836
wwi period,1,4.044059216350293e-07,881836
period drama,161,6.510935338323972e-05,881836
drama for,9,3.6396532947152637e-06,881836
for sure,98,3.9631780320232875e-05,881836
sure is,22,8.896930275970646e-06,881836
not ozon's,1,4.044059216350293e-07,881836
ozon's forte,1,4.044059216350293e-07,881836
forte and,2,8.088118432700586e-07,881836
and it,1349,0.0005455435882856546,881836
it shows,79,3.194806780916732e-05,881836
shows acting,1,4.044059216350293e-07,881836
acting wise,4,1.6176236865401173e-06,881836
wise paula,1,4.044059216350293e-07,881836
beer a,3,1.2132177649050879e-06,881836
a near,25,1.0110148040875733e-05,881836
near immaculate,1,4.044059216350293e-07,881836
immaculate post,1,4.044059216350293e-07,881836
post wwi,2,8.088118432700586e-07,881836
wwi romance,1,4.044059216350293e-07,881836
romance that,16,6.470494746160469e-06,881836
that only,48,1.9411484238481406e-05,881836
only really,21,8.492524354335616e-06,881836
really slips,1,4.044059216350293e-07,881836
slips by,1,4.044059216350293e-07,881836
by presenting,6,2.4264355298101758e-06,881836
presenting something,1,4.044059216350293e-07,881836
something as,16,6.470494746160469e-06,881836
as a,2720,0.0010999841068472798,881836
a revelation,11,4.448465137985323e-06,881836
revelation to,3,1.2132177649050879e-06,881836
to both,28,1.1323365805780821e-05,881836
both characters,3,1.2132177649050879e-06,881836
characters and,230,9.301336197605674e-05,881836
and audience,5,2.0220296081751466e-06,881836
audience when,2,8.088118432700586e-07,881836
when in,23,9.301336197605674e-06,881836
in fact,187,7.562390734575049e-05,881836
fact that,483,0.00019532806014971917,881836
that had,105,4.246262177167808e-05,881836
had previously,12,4.8528710596203516e-06,881836
previously been,3,1.2132177649050879e-06,881836
been established,4,1.6176236865401173e-06,881836
established as,3,1.2132177649050879e-06,881836
a dramatic,43,1.738945463030626e-05,881836
dramatic irony,4,1.6176236865401173e-06,881836
irony that,7,2.8308414514452054e-06,881836
that could've,15,6.0660888245254395e-06,881836
could've easily,5,2.0220296081751466e-06,881836
easily been,14,5.661682902890411e-06,881836
been the,71,2.871282043608708e-05,881836
the movie's,44,1.779386055194129e-05,881836
movie's main,1,4.044059216350293e-07,881836
main source,2,8.088118432700586e-07,881836
source of,30,1.2132177649050879e-05,881836
of tension,29,1.1727771727415851e-05,881836
tension of,13,5.257276981255381e-06,881836
of course,508,0.0002054382081905949,881836
course though,2,8.088118432700586e-07,881836
though you,14,5.661682902890411e-06,881836
you can,688,0.00027823127408490016,881836
can tell,94,3.801415663369276e-05,881836
tell by,1,4.044059216350293e-07,881836
by that,36,1.4558613178861055e-05,881836
that sequence's,1,4.044059216350293e-07,881836
sequence's placement,1,4.044059216350293e-07,881836
placement at,1,4.044059216350293e-07,881836
at what's,2,8.088118432700586e-07,881836
what's roughly,1,4.044059216350293e-07,881836
roughly the,5,2.0220296081751466e-06,881836
the midpoint,5,2.0220296081751466e-06,881836
midpoint of,1,4.044059216350293e-07,881836
of the,15527,0.0062792107452271,881836
the picture,59,2.385994937646673e-05,881836
picture that,28,1.1323365805780821e-05,881836
that ozon,1,4.044059216350293e-07,881836
ozon is,2,8.088118432700586e-07,881836
not actually,15,6.0660888245254395e-06,881836
actually going,6,2.4264355298101758e-06,881836
going for,81,3.2756879652437374e-05,881836
for a,1727,0.0006984090266636957,881836
a phoenix,1,4.044059216350293e-07,881836
phoenix instead,1,4.044059216350293e-07,881836
instead he's,3,1.2132177649050879e-06,881836
he's aiming,1,4.044059216350293e-07,881836
aiming at,1,4.044059216350293e-07,881836
at renoir,1,4.044059216350293e-07,881836
renoir by,1,4.044059216350293e-07,881836
by overwhelmingly,1,4.044059216350293e-07,881836
overwhelmingly succeeding,1,4.044059216350293e-07,881836
succeeding at,1,4.044059216350293e-07,881836
at trying,2,8.088118432700586e-07,881836
trying to,675,0.0002729739971036448,881836
to i,52,2.1029107925021525e-05,881836
have to,700,0.0002830841451445205,881836
to admit,57,2.305113753319667e-05,881836
admit i'm,3,1.2132177649050879e-06,881836
i'm unfamiliar,3,1.2132177649050879e-06,881836
unfamiliar with,27,1.0918959884145792e-05,881836
with any,44,1.779386055194129e-05,881836
any offrançois,1,4.044059216350293e-07,881836
offrançois ozon's,1,4.044059216350293e-07,881836
ozon's previous,1,4.044059216350293e-07,881836
previous work,8,3.2352473730802345e-06,881836
work so,13,5.257276981255381e-06,881836
so i,650,0.00026286384906276905,881836
have no,190,7.683712511065557e-05,881836
no idea,174,7.03666303644951e-05,881836
idea how,22,8.896930275970646e-06,881836
how this,110,4.448465137985322e-05,881836
this compares,1,4.044059216350293e-07,881836
compares to,2,8.088118432700586e-07,881836
to any,49,1.9815890160116438e-05,881836
any of,260,0.00010514553962510762,881836
his previous,23,9.301336197605674e-06,881836
previous films,8,3.2352473730802345e-06,881836
films but,94,3.801415663369276e-05,881836
i must,115,4.650668098802837e-05,881836
must say,35,1.4154207257226027e-05,881836
say i,164,6.63225711481448e-05,881836
i thinkfrantzis,1,4.044059216350293e-07,881836
thinkfrantzis among,1,4.044059216350293e-07,881836
among the,138,5.5808017185634045e-05,881836
the most,2234,0.0009034428289326554,881836
most poignant,2,8.088118432700586e-07,881836
poignant and,18,7.279306589430527e-06,881836
and beautiful,94,3.801415663369276e-05,881836
beautiful pieces,2,8.088118432700586e-07,881836
pieces of,73,2.952163227935714e-05,881836
of filmmaking,83,3.3565691495707437e-05,881836
filmmaking i,9,3.6396532947152637e-06,881836
have seen,218,8.816049091643639e-05,881836
seen all,25,1.0110148040875733e-05,881836
all year,15,6.0660888245254395e-06,881836
year set,2,8.088118432700586e-07,881836
set in,325,0.00013143192453138452,881836
in 1919,3,1.2132177649050879e-06,881836
1919 in,1,4.044059216350293e-07,881836
in quedlinburg,1,4.044059216350293e-07,881836
quedlinburg germany,1,4.044059216350293e-07,881836
germany anna,1,4.044059216350293e-07,881836
anna a,1,4.044059216350293e-07,881836
a woman,200,8.088118432700586e-05,881836
woman is,21,8.492524354335616e-06,881836
is left,19,7.683712511065557e-06,881836
left grieving,1,4.044059216350293e-07,881836
grieving at,1,4.044059216350293e-07,881836
the loss,30,1.2132177649050879e-05,881836
loss of,44,1.779386055194129e-05,881836
of her,266,0.0001075719751549178,881836
her fiancé,4,1.6176236865401173e-06,881836
fiancé frantz,3,1.2132177649050879e-06,881836
frantz who,2,8.088118432700586e-07,881836
who died,17,6.874900667795499e-06,881836
died during,1,4.044059216350293e-07,881836
during world,114,4.610227506639334e-05,881836
i discovers,1,4.044059216350293e-07,881836
discovers a,6,2.4264355298101758e-06,881836
a mysterious,23,9.301336197605674e-06,881836
mysterious frenchman,1,4.044059216350293e-07,881836
frenchman who,1,4.044059216350293e-07,881836
who visits,1,4.044059216350293e-07,881836
visits i,1,4.044059216350293e-07,881836
i thought,580,0.00023455543454831701,881836
thought they,27,1.0918959884145792e-05,881836
they were,408,0.00016499761602709197,881836
were gonna,11,4.448465137985323e-06,881836
gonna be,87,3.518331518224755e-05,881836
be gay,12,4.8528710596203516e-06,881836
gay adrien,1,4.044059216350293e-07,881836
adrien though,1,4.044059216350293e-07,881836
though i,234,9.463098566259686e-05,881836
i will,367,0.00014841697324005575,881836
will never,128,5.176395796928375e-05,881836
never forgive,7,2.8308414514452054e-06,881836
forgive myself,2,8.088118432700586e-07,881836
myself anna,1,4.044059216350293e-07,881836
anna time,1,4.044059216350293e-07,881836
time adrien,1,4.044059216350293e-07,881836
adrien time,1,4.044059216350293e-07,881836
time will,2,8.088118432700586e-07,881836
will help,4,1.6176236865401173e-06,881836
help you,8,3.2352473730802345e-06,881836
you forget,7,2.8308414514452054e-06,881836
forget i,9,3.6396532947152637e-06,881836
i believe,129,5.216836389091878e-05,881836
believe in,59,2.385994937646673e-05,881836
in paula,1,4.044059216350293e-07,881836
beer supremacy,1,4.044059216350293e-07,881836
supremacy kasian,1,4.044059216350293e-07,881836
kasian anna,1,4.044059216350293e-07,881836
anna tapi,1,4.044059216350293e-07,881836
tapi ya,2,8.088118432700586e-07,881836
ya mau,1,4.044059216350293e-07,881836
mau gimana,1,4.044059216350293e-07,881836
gimana lagi,1,4.044059216350293e-07,881836
lagi i,1,4.044059216350293e-07,881836
i hate,134,5.4190393499093926e-05,881836
it for,247,9.988826264385224e-05,881836
for being,122,4.933752243947358e-05,881836
being too,16,6.470494746160469e-06,881836
too realistic,2,8.088118432700586e-07,881836
realistic air,1,4.044059216350293e-07,881836
air mata,1,4.044059216350293e-07,881836
